Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,DefrostN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-05-11 18:00:00,496.0,4.0,37.5,20.0,23.0,24.0,19.0,17.0,8.2,28.0,4.0,3000.0,20.0,22.0,6.0,12.0,13.0,43.0,53.0,860.0,660.0,60.0,0.0,0.0,1768.455749795,905.4705497949999,296.15,27.45517600473056,3.9156327252940173,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,23.0,1.1956505720634896,0.543218533262312,14.306519064713136,0.03797,25.544824,8.084367,4.455176,0.5975950128035932,,0.03797
2020-05-11 19:00:00,496.0,4.0,37.5,20.0,25.0,25.0,20.0,17.9,8.4,30.0,5.0,3000.0,20.0,22.0,5.0,13.0,13.0,36.0,54.0,550.0,520.0,60.0,0.0,0.0,1856.715599795,925.083849795,298.15,29.32562674788005,4.610211269363276,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,25.0,1.2066106988003642,0.5615983715298056,14.664993167876434,0.038295,24.674373,8.389789,4.325627,0.4638430334972739,,0.038295
2020-05-11 20:00:00,496.0,4.0,37.5,20.0,24.0,25.0,19.0,17.9,8.4,30.0,5.0,3000.0,20.0,22.0,5.0,13.0,13.0,37.0,54.0,550.0,520.0,60.0,0.0,0.0,1856.715599795,925.083849795,297.15,29.32562674788005,4.610211269363276,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,24.0,1.200918750039474,0.6746697974390627,14.664993167876434,0.046005,24.674373,8.389789,5.325627,0.5710744322048541,,0.046005
2020-05-11 22:00:00,496.0,4.0,37.5,20.0,24.0,25.0,20.0,18.5,8.4,31.0,5.0,3000.0,20.0,22.0,5.0,12.0,14.0,42.0,57.0,550.0,520.0,60.0,0.0,0.0,1915.555499795,925.083849795,297.15,30.535742932427354,4.610211269363276,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,24.0,1.200644208996795,0.8519348953772383,15.139117591142522,0.056274,26.464257,7.389789,6.535743,0.6203400217638202,,0.056274
2020-05-11 23:00:00,496.0,4.0,37.5,23.0,26.0,28.0,22.0,20.3,8.4,34.0,5.0,3000.0,20.0,22.0,5.0,13.0,15.0,45.0,61.0,550.0,520.0,60.0,0.0,0.0,2092.075199795,925.083849795,299.15,34.00562152346981,4.610211269363276,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,26.0,1.2111739127416197,1.180334657015789,16.363751895703714,0.072131,26.994378,8.389789,8.005622,0.7274120759947792,,0.072131
2020-05-12 00:00:00,496.0,4.0,37.5,25.0,29.0,30.0,24.0,21.5,8.4,36.0,5.0,3000.0,20.0,22.0,5.0,13.0,17.0,47.0,66.0,550.0,520.0,60.0,0.0,0.0,2209.754999795,925.083849795,302.15,36.19792020308063,4.610211269363276,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,29.0,1.227746329518428,1.1832331672874905,17.0313058320108,0.069474,29.80208,8.389789,7.19792,0.6427907923490829,,0.069474
2020-05-12 01:00:00,496.0,4.0,37.5,25.0,28.0,29.0,23.0,19.7,8.4,33.0,5.0,3000.0,20.0,22.0,6.0,14.0,15.0,45.0,63.0,860.0,660.0,60.0,0.0,0.0,2033.235299795,925.083849795,301.15,32.874385646879205,4.610211269363276,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,28.0,1.2229104718073787,0.7334487117416761,15.986790386128698,0.045878,30.125614,9.389789,4.874386,0.619017942299007,,0.045878
2020-05-12 02:00:00,496.0,4.0,37.5,27.0,29.0,30.0,24.0,20.9,8.4,35.0,5.0,3000.0,20.0,22.0,6.0,13.0,16.0,46.0,64.0,860.0,660.0,60.0,0.0,0.0,2150.915099795,925.083849795,302.15,35.11309738715238,4.610211269363276,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,29.0,1.2280541542113586,0.9836356357886717,16.711477516150264,0.05886,28.886903,8.389789,6.113097,0.7534849772271301,,0.05886
2020-05-12 03:00:00,496.0,4.0,37.5,28.0,30.0,31.0,25.0,21.5,8.4,36.0,5.0,3000.0,40.0,22.0,6.0,13.0,16.0,44.0,65.0,860.0,660.0,60.0,0.0,0.0,2209.754999795,925.083849795,303.15,36.19792020308063,4.610211269363276,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,30.0,1.2335111647134902,1.0401378827484165,17.0313058320108,0.061072,28.80208,8.389789,6.19792,0.7560356586138683,,0.061072
2020-05-12 04:00:00,496.0,4.0,37.5,30.0,32.0,33.0,24.0,22.1,8.2,37.0,4.0,3000.0,40.0,22.0,6.0,13.0,17.0,45.0,68.0,860.0,660.0,60.0,0.0,0.0,2268.5948997950004,905.4705497949999,305.15,37.26111536149989,3.9156327252940173,37.38021791494248,37.26111536149989,1.8056809708242858,1.2760504955057508,32.0,1.2447966323251594,0.9599600621599527,17.692323989335396,0.054259,30.738885,9.084367,5.261115,0.7245601726555189,,0.054259
2020-05-12 05:00:00,496.0,4.0,50.0,30.0,32.0,32.0,25.0,21.5,8.2,36.0,4.0,3000.0,60.0,22.0,7.0,13.0,17.0,52.0,67.0,1130.0,1100.0,43.0,0.0,0.0,2209.754999795,905.4705497949999,305.15,36.19792020308063,3.9156327252940173,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,32.0,1.2451327079052146,0.7512309153203182,17.405099250534033,0.043162,30.80208,9.084367,4.19792,0.6773110757239915,,0.043162
2020-05-13 07:00:00,496.0,4.0,7.1,29.0,32.0,31.0,18.0,19.7,5.2,33.0,-8.0,3000.0,20.0,22.0,1.0,29.0,15.0,12.0,60.0,380.0,0.0,10.0,2.0,0.0,2033.235299795,611.2710497950001,305.15,32.874385646879205,-8.194839855873624,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,32.0,1.2461540677770662,0.20945607927135623,23.214293306616945,0.009023,27.125614,37.19484,0.874386,0.22568378052512994,,0.009023
2020-05-13 09:00:00,496.0,4.0,7.1,27.0,28.0,28.0,20.0,17.3,6.5,29.0,-3.0,3000.0,20.0,22.0,3.0,26.0,13.0,12.0,60.0,570.0,0.0,6.0,0.0,0.0,1797.8756997950002,738.7574997950001,301.15,28.086306441838985,-2.5008259471920837,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,28.0,1.2241357709344909,0.015259661163491959,18.431476948654595,0.000828,31.913694,28.500826,0.086306,0.07944903636389597,,0.000828
